spinout_id,year,founded,state,intel_ipr,intel_ownership,intel_capital,others_capital,round_cvc,total_cvc,sic,intel_industry,founder_executive,founders_exp,founders_seniority,founders_kn_spec,patents,uspc_classes,claims,backward_citations,forward_citations,human_capital,intel_specific_human_capital,social_capital,intel_specific_social_capital,acquired,closed,founding_team,employees
1796,2013,2013,CA,0,0,0,0,0,0,ND,0,1,1,16,1,0,,0,0,0,0,0,0,0,0,0,1,0
1796,2014,2013,CA,0,0,0,0,0,0,ND,0,1,1,16,1,0,,0,0,0,0,0,0,0,0,0,1,0
1796,2015,2013,CA,0,0,0,0,0,0,ND,0,1,1,16,1,0,,0,0,0,0,0,0,0,0,0,1,0
1800,2003,2003,MD,0,0,0,1,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1800,2004,2003,MD,0,0,0,1,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1800,2005,2003,MD,0,0,0,1,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1800,2006,2003,MD,0,0,0,1,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1800,2007,2003,MD,0,0,0,1,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1800,2008,2003,MD,0,0,0,1,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,1,1,0
1815,2010,2010,CA,0,0,0,1,0,0,7374,1,1,2,35,1,0,,0,0,0,3.6875,3.6875,7.9375,0,0,0,2,0
1815,2011,2010,CA,0,0,0,1,0,0,7374,1,1,2,35,1,0,,0,0,0,5.375,4.375,8.125,0,0,0,2,2
1815,2012,2010,CA,0,0,0,1,0,0,7374,1,1,2,35,1,0,,0,0,0,5.625,4.875,11.25,0,1,0,2,2
1816,2011,2011,CA,0,0,0,0,0,0,ND,0,0,1,6,1,0,,0,0,0,0,0,0,0,0,0,1,0
1816,2012,2011,CA,0,0,0,0,0,0,ND,0,0,1,6,1,0,,0,0,0,0,0,0,0,0,0,1,0
1816,2013,2011,CA,0,0,0,0,0,0,ND,0,0,1,6,1,0,,0,0,0,0,0,0,0,0,0,1,0
1816,2014,2011,CA,0,0,0,0,0,0,ND,0,0,1,6,1,0,,0,0,0,0,0,0,0,0,0,1,0
1816,2015,2011,CA,0,0,0,0,0,0,ND,0,0,1,6,1,0,,0,0,0,0,0,0,0,0,0,1,0
1826,2000,2000,CA,0,1,1,1,9500100,9500100,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,1
1826,2001,2000,CA,0,1,1,1,0,9500100,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,1
1826,2002,2000,CA,0,1,1,1,0,9500100,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,2
1826,2003,2000,CA,0,1,1,1,9500100,19000200,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,2
1826,2004,2000,CA,0,1,1,1,0,19000200,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,2
1826,2005,2000,CA,0,1,1,1,0,19000200,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,1
1826,2006,2000,CA,0,1,1,1,0,19000200,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,1
1826,2007,2000,CA,0,1,1,1,0,19000200,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,1
1826,2008,2000,CA,0,1,1,1,0,19000200,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,1
1826,2009,2000,CA,0,1,1,1,0,19000200,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,1
1826,2010,2000,CA,0,1,1,1,0,19000200,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,1
1826,2011,2000,CA,0,1,1,1,0,19000200,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,1
1826,2012,2000,CA,0,1,1,1,0,19000200,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,1
1826,2013,2000,CA,0,1,1,1,0,19000200,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,1
1826,2014,2000,CA,0,1,1,1,0,19000200,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,1
1826,2015,2000,CA,0,1,1,1,0,19000200,7372,1,1,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,1
1860,2003,2003,CA,0,0,0,1,8955000,8955000,3674,1,1,1,1,0,0,714,0,0,0,7.8125,6.625,25.75,0,0,0,1,6
1860,2004,2003,CA,0,0,0,1,17910000,26865000,3674,1,1,1,1,0,0,714,0,0,0,8.125,7.5625,27.1875,0,0,0,1,10
1860,2005,2003,CA,0,0,0,1,8955000,35820000,3674,1,1,1,1,0,0,714,0,0,0,8.1875,7.9375,27,0,0,0,1,10
1860,2006,2003,CA,0,0,0,1,0,35820000,3674,1,1,1,1,0,0,714,0,0,0,4.9375,4.75,16.125,0,0,0,1,12
1860,2007,2003,CA,0,0,0,1,17910000,53730000,3674,1,1,1,1,0,1,714,12,5,102,4.3125,4.3125,13.875,0,1,0,1,12
1860,2008,2003,CA,0,0,0,1,0,53730000,3674,1,1,1,1,0,1,714,21,20,1,3,3,9.25,0,0,0,1,12
1860,2009,2003,CA,0,0,0,1,0,53730000,3674,1,1,1,1,0,0,714,0,0,0,2.3125,2.3125,10.125,0,0,0,1,13
1860,2010,2003,CA,0,0,0,1,0,53730000,3674,1,1,1,1,0,1,714,30,2,6,1.25,1.25,6,0,0,0,2,14
1873,2010,2010,OR,0,0,0,0,0,0,ND,0,1,1,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
1873,2011,2010,OR,0,0,0,0,0,0,ND,0,1,1,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
1873,2012,2010,OR,0,0,0,0,0,0,ND,0,1,1,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
1873,2013,2010,OR,0,0,0,0,0,0,ND,0,1,1,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
1873,2014,2010,OR,0,0,0,0,0,0,ND,0,1,1,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
1873,2015,2010,OR,0,0,0,0,0,0,ND,0,1,1,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
1885,2001,2001,CA,0,0,0,0,0,0,7375,1,0,1,13,1,0,709,0,0,0,0,0,0,0,0,0,1,0
1885,2002,2001,CA,0,0,0,0,0,0,7375,1,0,1,13,1,0,709,0,0,0,0,0,0,0,0,0,1,0
1885,2003,2001,CA,0,0,0,0,0,0,7375,1,0,1,13,1,1,709,10,2,13,0,0,0,0,0,0,1,0
1885,2004,2001,CA,0,0,0,0,0,0,7375,1,0,1,13,1,0,709,0,0,0,0,0,0,0,0,0,1,0
1885,2005,2001,CA,0,0,0,0,0,0,7375,1,0,1,13,1,0,709,0,0,0,0,0,0,0,0,0,1,0
1885,2006,2001,CA,0,0,0,0,0,0,7375,1,0,1,13,1,0,709,0,0,0,0,0,0,0,0,0,1,0
1885,2007,2001,CA,0,0,0,0,0,0,7375,1,0,1,13,1,0,709,0,0,0,0,0,0,0,1,0,1,0
1885,2008,2001,CA,0,0,0,0,0,0,7375,1,0,1,13,1,1,709,48,8,2,0,0,0,0,0,0,1,0
1885,2009,2001,CA,0,0,0,0,0,0,7375,1,0,1,13,1,0,709,0,0,0,0,0,0,0,0,0,1,0
1885,2010,2001,CA,0,0,0,0,0,0,7375,1,0,1,13,1,1,709,14,4,2,0,0,0,0,0,0,1,0
1898,2008,2008,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1898,2009,2008,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1898,2010,2008,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1898,2011,2008,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1898,2012,2008,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1898,2013,2008,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1898,2014,2008,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1898,2015,2008,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1907,2001,2001,OR,0,0,0,0,0,0,7374,1,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0
1907,2002,2001,OR,0,0,0,0,0,0,7374,1,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0
1907,2003,2001,OR,0,0,0,0,0,0,7374,1,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0
1907,2004,2001,OR,0,0,0,0,0,0,7374,1,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0
1907,2005,2001,OR,0,0,0,0,0,0,7374,1,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0
1907,2006,2001,OR,0,0,0,0,0,0,7374,1,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,1,0
1919,2007,2007,CA,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1919,2008,2007,CA,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1919,2009,2007,CA,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1919,2010,2007,CA,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1919,2011,2007,CA,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
1919,2012,2007,CA,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,1,1,0
1962,2013,2013,OR,0,0,0,0,0,0,ND,0,0,0,35,1,0,,0,0,0,0,0,0,0,0,0,1,0
1962,2014,2013,OR,0,0,0,0,0,0,ND,0,0,0,35,1,0,,0,0,0,0,0,0,0,0,0,1,0
1962,2015,2013,OR,0,0,0,0,0,0,ND,0,0,0,35,1,0,,0,0,0,0,0,0,0,0,0,1,0
1970,2012,2012,CA,0,0,0,0,0,0,ND,0,1,0,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
1970,2013,2012,CA,0,0,0,0,0,0,ND,0,1,0,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
1970,2014,2012,CA,0,0,0,0,0,0,ND,0,1,0,8,1,0,,0,0,0,0,0,0,0,1,0,1,0
1987,2004,2004,CA,0,0,0,0,0,0,ND,0,0,0,12,1,0,,0,0,0,0,0,0,0,0,0,1,0
1987,2005,2004,CA,0,0,0,0,0,0,ND,0,0,0,12,1,0,,0,0,0,0,0,0,0,0,0,1,0
1987,2006,2004,CA,0,0,0,0,0,0,ND,0,0,0,12,1,0,,0,0,0,0,0,0,0,0,0,1,0
1987,2007,2004,CA,0,0,0,0,0,0,ND,0,0,0,12,1,0,,0,0,0,0,0,0,0,0,0,1,0
1987,2008,2004,CA,0,0,0,0,0,0,ND,0,0,0,12,1,0,,0,0,0,0,0,0,0,0,0,1,0
1987,2009,2004,CA,0,0,0,0,0,0,ND,0,0,0,12,1,0,,0,0,0,0,0,0,0,0,1,1,0
1992,2004,2004,CA,0,0,0,0,0,0,4812,1,1,0,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
1992,2005,2004,CA,0,0,0,0,0,0,4812,1,1,0,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
1992,2006,2004,CA,0,0,0,0,0,0,4812,1,1,0,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
1992,2007,2004,CA,0,0,0,0,0,0,4812,1,1,0,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
1992,2008,2004,CA,0,0,0,0,0,0,4812,1,1,0,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
1992,2009,2004,CA,0,0,0,0,0,0,4812,1,1,0,8,1,0,,0,0,0,0,0,0,0,0,1,1,0
2015,2006,2006,OR,0,0,0,0,0,0,7371,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0
2015,2007,2006,OR,0,0,0,0,0,0,7371,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0
2015,2008,2006,OR,0,0,0,0,0,0,7371,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0
2015,2009,2006,OR,0,0,0,0,0,0,7371,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0
2015,2010,2006,OR,0,0,0,0,0,0,7371,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0
2015,2011,2006,OR,0,0,0,0,0,0,7371,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,1,1,0
2028,2004,2004,CA,0,0,0,0,0,0,6282,0,1,0,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
2028,2005,2004,CA,0,0,0,0,0,0,6282,0,1,0,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
2028,2006,2004,CA,0,0,0,0,0,0,6282,0,1,0,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
2028,2007,2004,CA,0,0,0,0,0,0,6282,0,1,0,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
2028,2008,2004,CA,0,0,0,0,0,0,6282,0,1,0,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
2028,2009,2004,CA,0,0,0,0,0,0,6282,0,1,0,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
2028,2010,2004,CA,0,0,0,0,0,0,6282,0,1,0,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
2028,2011,2004,CA,0,0,0,0,0,0,6282,0,1,0,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
2028,2012,2004,CA,0,0,0,0,0,0,6282,0,1,0,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
2028,2013,2004,CA,0,0,0,0,0,0,6282,0,1,0,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
2028,2014,2004,CA,0,0,0,0,0,0,6282,0,1,0,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
2028,2015,2004,CA,0,0,0,0,0,0,6282,0,1,0,15,1,0,,0,0,0,0,0,0,0,0,0,1,0
2058,2006,2006,CA,0,0,0,0,0,0,6211,0,0,0,23,1,0,,0,0,0,0,0,0,0,0,0,1,0
2058,2007,2006,CA,0,0,0,0,0,0,6211,0,0,0,23,1,0,,0,0,0,0,0,0,0,1,0,1,0
2059,2014,2014,GA,0,0,0,0,0,0,4911,0,0,0,5,1,0,,0,0,0,0,0,0,0,0,0,1,0
2059,2015,2014,GA,0,0,0,0,0,0,4911,0,0,0,5,1,0,,0,0,0,0,0,0,0,0,0,1,0
2063,2001,2001,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
2063,2002,2001,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
2063,2003,2001,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
2063,2004,2001,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
2063,2005,2001,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,0,1,0
2063,2006,2001,OR,0,0,0,0,0,0,ND,0,0,0,4,1,0,,0,0,0,0,0,0,0,0,1,1,0
2079,2013,2013,CA,0,0,0,0,0,0,8742,0,0,0,5,1,0,,0,0,0,0,0,0,0,0,0,1,0
2079,2014,2013,CA,0,0,0,0,0,0,8742,0,0,0,5,1,0,,0,0,0,0,0,0,0,0,0,1,0
2079,2015,2013,CA,0,0,0,0,0,0,8742,0,0,0,5,1,0,,0,0,0,0,0,0,0,0,0,1,0
2098,2006,2006,OR,0,0,0,0,0,0,ND,0,0,2,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2098,2007,2006,OR,0,0,0,0,0,0,ND,0,0,2,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2098,2008,2006,OR,0,0,0,0,0,0,ND,0,0,2,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2098,2009,2006,OR,0,0,0,0,0,0,ND,0,0,2,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2098,2010,2006,OR,0,0,0,0,0,0,ND,0,0,2,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2098,2011,2006,OR,0,0,0,0,0,0,ND,0,0,2,26,1,0,,0,0,0,0,0,0,0,0,1,1,0
2115,2010,2010,CA,0,0,0,0,0,0,7371,1,0,0,3,1,0,,0,0,0,0,0,0,0,0,0,1,0
2115,2011,2010,CA,0,0,0,0,0,0,7371,1,0,0,3,1,0,,0,0,0,0,0,0,0,0,0,1,0
2115,2012,2010,CA,0,0,0,0,0,0,7371,1,0,0,3,1,0,,0,0,0,0,0,0,0,0,0,1,0
2115,2013,2010,CA,0,0,0,0,0,0,7371,1,0,0,3,1,0,,0,0,0,0,0,0,0,0,0,1,0
2115,2014,2010,CA,0,0,0,0,0,0,7371,1,0,0,3,1,0,,0,0,0,0,0,0,0,0,0,1,0
2115,2015,2010,CA,0,0,0,0,0,0,7371,1,0,0,3,1,0,,0,0,0,0,0,0,0,0,1,1,0
2121,2014,2014,CA,0,0,0,0,0,0,8742,0,0,1,29,1,0,,0,0,0,0,0,0,0,0,0,1,0
2121,2015,2014,CA,0,0,0,0,0,0,8742,0,0,1,29,1,0,,0,0,0,0,0,0,0,0,0,1,0
2128,2006,2006,OR,0,0,0,0,0,0,7379,0,1,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2128,2007,2006,OR,0,0,0,0,0,0,7379,0,1,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2128,2008,2006,OR,0,0,0,0,0,0,7379,0,1,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2128,2009,2006,OR,0,0,0,0,0,0,7379,0,1,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2128,2010,2006,OR,0,0,0,0,0,0,7379,0,1,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2128,2011,2006,OR,0,0,0,0,0,0,7379,0,1,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2128,2012,2006,OR,0,0,0,0,0,0,7379,0,1,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2128,2013,2006,OR,0,0,0,0,0,0,7379,0,1,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2128,2014,2006,OR,0,0,0,0,0,0,7379,0,1,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2128,2015,2006,OR,0,0,0,0,0,0,7379,0,1,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2129,2005,2005,CA,0,0,0,0,0,0,ND,0,0,0,18,1,0,,0,0,0,0,0,0,0,0,0,1,0
2129,2006,2005,CA,0,0,0,0,0,0,ND,0,0,0,18,1,0,,0,0,0,0,0,0,0,0,0,1,0
2129,2007,2005,CA,0,0,0,0,0,0,ND,0,0,0,18,1,0,,0,0,0,0,0,0,0,0,0,1,0
2129,2008,2005,CA,0,0,0,0,0,0,ND,0,0,0,18,1,0,,0,0,0,0,0,0,0,0,0,1,0
2129,2009,2005,CA,0,0,0,0,0,0,ND,0,0,0,18,1,0,,0,0,0,0,0,0,0,0,0,1,0
2129,2010,2005,CA,0,0,0,0,0,0,ND,0,0,0,18,1,0,,0,0,0,0,0,0,0,0,1,1,0
2147,2003,2003,TX,0,0,0,0,0,0,7371,1,0,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,0
2147,2004,2003,TX,0,0,0,0,0,0,7371,1,0,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,0
2147,2005,2003,TX,0,0,0,0,0,0,7371,1,0,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,0
2147,2006,2003,TX,0,0,0,0,0,0,7371,1,0,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,0
2147,2007,2003,TX,0,0,0,0,0,0,7371,1,0,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,0
2147,2008,2003,TX,0,0,0,0,0,0,7371,1,0,0,10,1,0,,0,0,0,0,0,0,0,0,1,1,0
2148,2012,2012,NH,0,0,0,0,0,0,ND,0,0,0,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
2148,2013,2012,NH,0,0,0,0,0,0,ND,0,0,0,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
2148,2014,2012,NH,0,0,0,0,0,0,ND,0,0,0,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
2148,2015,2012,NH,0,0,0,0,0,0,ND,0,0,0,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
2164,2005,2005,AZ,0,0,0,0,0,0,7371,1,0,1,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
2164,2006,2005,AZ,0,0,0,0,0,0,7371,1,0,1,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
2164,2007,2005,AZ,0,0,0,0,0,0,7371,1,0,1,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
2164,2008,2005,AZ,0,0,0,0,0,0,7371,1,0,1,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
2164,2009,2005,AZ,0,0,0,0,0,0,7371,1,0,1,8,1,0,,0,0,0,0,0,0,0,0,0,1,0
2164,2010,2005,AZ,0,0,0,0,0,0,7371,1,0,1,8,1,0,,0,0,0,0,0,0,0,0,1,1,0
2166,2014,2014,CA,0,0,0,0,0,0,7371,1,0,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,0
2166,2015,2014,CA,0,0,0,0,0,0,7371,1,0,0,10,1,0,,0,0,0,0,0,0,0,0,0,1,0
2190,2001,2001,UT,0,0,0,0,0,0,8742,0,0,0,13,1,0,,0,0,0,0,0,0,0,0,0,1,0
2190,2002,2001,UT,0,0,0,0,0,0,8742,0,0,0,13,1,0,,0,0,0,0,0,0,0,0,0,1,0
2190,2003,2001,UT,0,0,0,0,0,0,8742,0,0,0,13,1,0,,0,0,0,0,0,0,0,0,0,1,0
2190,2004,2001,UT,0,0,0,0,0,0,8742,0,0,0,13,1,0,,0,0,0,0,0,0,0,0,0,1,0
2190,2005,2001,UT,0,0,0,0,0,0,8742,0,0,0,13,1,0,,0,0,0,0,0,0,0,0,0,1,0
2190,2006,2001,UT,0,0,0,0,0,0,8742,0,0,0,13,1,0,,0,0,0,0,0,0,0,0,1,1,0
2191,2001,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2002,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2003,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2004,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2005,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2006,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2007,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2008,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2009,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2010,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2011,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2012,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2013,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2014,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2191,2015,2001,NY,0,0,0,0,0,0,3651,1,1,0,26,1,0,,0,0,0,0,0,0,0,0,0,1,0
2200,2011,2011,WA,0,0,0,0,0,0,8740,0,0,0,17,1,0,,0,0,0,0,0,0,0,0,0,1,0
2200,2012,2011,WA,0,0,0,0,0,0,8740,0,0,0,17,1,0,,0,0,0,0,0,0,0,0,0,1,0
2200,2013,2011,WA,0,0,0,0,0,0,8740,0,0,0,17,1,0,,0,0,0,0,0,0,0,0,0,1,0
2200,2014,2011,WA,0,0,0,0,0,0,8740,0,0,0,17,1,0,,0,0,0,0,0,0,0,0,0,1,0
2200,2015,2011,WA,0,0,0,0,0,0,8740,0,0,0,17,1,0,,0,0,0,0,0,0,0,0,0,1,0
2210,2014,2014,CA,0,0,0,0,0,0,7371,1,0,1,6,1,0,,0,0,0,0,0,0,0,0,0,1,0
2210,2015,2014,CA,0,0,0,0,0,0,7371,1,0,1,6,1,0,,0,0,0,0,0,0,0,0,0,1,0
2217,2009,2009,CA,0,0,0,0,0,0,7389,0,1,0,17,1,0,,0,0,0,0,0,0,0,0,0,1,0
2217,2010,2009,CA,0,0,0,0,0,0,7389,0,1,0,17,1,0,,0,0,0,0,0,0,0,0,0,1,0
2217,2011,2009,CA,0,0,0,0,0,0,7389,0,1,0,17,1,0,,0,0,0,0,0,0,0,0,0,1,0
2217,2012,2009,CA,0,0,0,0,0,0,7389,0,1,0,17,1,0,,0,0,0,0,0,0,0,0,0,1,0
2217,2013,2009,CA,0,0,0,0,0,0,7389,0,1,0,17,1,0,,0,0,0,0,0,0,0,0,0,1,0
2217,2014,2009,CA,0,0,0,0,0,0,7389,0,1,0,17,1,0,,0,0,0,0,0,0,0,0,0,1,0
2217,2015,2009,CA,0,0,0,0,0,0,7389,0,1,0,17,1,0,,0,0,0,0,0,0,0,0,0,1,0
2226,2012,2012,CA,0,0,0,0,0,0,7371,1,0,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2226,2013,2012,CA,0,0,0,0,0,0,7371,1,0,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2226,2014,2012,CA,0,0,0,0,0,0,7371,1,0,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2226,2015,2012,CA,0,0,0,0,0,0,7371,1,0,0,14,1,0,,0,0,0,0,0,0,0,0,0,1,0
2274,2010,2010,CA,0,0,0,0,0,0,ND,0,1,0,18,1,0,,0,0,0,2.5,2,7,2.25,0,0,2,0
2274,2011,2010,CA,0,0,0,0,0,0,ND,0,1,0,18,1,0,,0,0,0,2.875,2.5,9.25,2.6875,0,0,4,0
2274,2012,2010,CA,0,0,0,0,0,0,ND,0,1,0,18,1,0,,0,0,0,2.125,1.125,9.75,2.125,0,0,2,0
2274,2013,2010,CA,0,0,0,0,0,0,ND,0,1,0,18,1,0,,0,0,0,2.375,.625,9.5,1.375,0,0,2,0
2274,2014,2010,CA,0,0,0,0,0,0,ND,0,1,0,18,1,0,,0,0,0,2.5625,.4375,24.875,3.8125,0,0,2,0
2274,2015,2010,CA,0,0,0,0,0,0,ND,0,1,0,18,1,0,,0,0,0,1.5625,.1875,17.625,2.6875,0,1,2,0
